GE,ME,MI
ENSG00000066230,cg03750144,hsa-miR-1343-3p
ENSG00000066248,cg23681017,hsa-miR-4688
ENSG00000066279,cg14911690,hsa-miR-4689
ENSG00000066294,cg03646234,hsa-miR-4690-5p
ENSG00000066322,cg00356183,hsa-miR-1914-5p
ENSG00000066382,cg13315923,hsa-miR-1913
ENSG00000066405,cg08145617,hsa-miR-6888-3p
ENSG00000066468,cg05266624,hsa-miR-1909-5p
ENSG00000066583,cg22043381,hsa-miR-1911-5p
ENSG00000066651,cg03780653,hsa-miR-1910-5p
ENSG00000066735,cg03927133,hsa-miR-7851-3p
ENSG00000066739,cg14071650,hsa-miR-1538
ENSG00000066777,cg17811545,hsa-miR-4786-5p
ENSG00000066813,cg27393126,hsa-miR-4786-3p
ENSG00000066855,cg23167906,hsa-miR-4787-3p
ENSG00000066923,cg00059399,hsa-miR-4788
ENSG00000067048,cg20847110,hsa-miR-1298-5p
ENSG00000067057,cg02909136,hsa-miR-1278
ENSG00000067064,cg16889320,hsa-miR-1277-3p
ENSG00000067141,cg10422047,hsa-miR-1276
ENSG00000067191,cg16340268,hsa-miR-7152-3p
ENSG00000067248,cg22372815,hsa-miR-7151-5p
ENSG00000067369,cg03510528,hsa-miR-548ao-3p
ENSG00000067445,cg27228712,hsa-miR-219a-5p
ENSG00000067646,cg05002590,hsa-miR-217-5p
ENSG00000067715,cg05192452,hsa-miR-216a-5p
ENSG00000067798,cg26381364,hsa-miR-215-5p
ENSG00000067836,cg23662097,hsa-miR-222-3p
ENSG00000067840,cg08813925,hsa-miR-221-3p
ENSG00000067842,cg25558617,hsa-miR-432-5p
ENSG00000067955,cg01549977,hsa-miR-202-3p
ENSG00000067992,cg12313969,hsa-miR-202-5p
ENSG00000068024,cg14186066,hsa-miR-493-5p
ENSG00000068078,cg24066731,hsa-miR-193b-3p
ENSG00000068097,cg22471230,hsa-miR-496
ENSG00000068120,cg17425818,hsa-miR-6782-3p
ENSG00000068137,cg09367817,hsa-miR-6783-3p
ENSG00000068366,cg04446579,hsa-miR-6783-5p
ENSG00000068489,cg03252313,hsa-miR-6781-3p
ENSG00000068615,cg05728019,hsa-miR-6872-5p
ENSG00000068650,cg12080687,hsa-miR-6873-3p
ENSG00000068654,cg25215834,hsa-miR-1-3p
ENSG00000068724,cg06485940,hsa-miR-23b-3p
ENSG00000068781,cg12666727,hsa-miR-6874-3p
ENSG00000068831,cg25940946,hsa-miR-6874-5p
ENSG00000068878,cg17514199,hsa-miR-6726-5p
ENSG00000068976,cg20031656,hsa-miR-2110
ENSG00000068985,cg10109500,hsa-miR-4999-3p
ENSG00000069011,cg01409985,hsa-miR-6728-5p
ENSG00000069018,cg01900413,hsa-miR-17-3p
ENSG00000069020,cg25565383,hsa-miR-17-5p
ENSG00000069188,cg14168530,hsa-miR-19a-3p
ENSG00000069206,cg23104436,hsa-miR-18a-5p
ENSG00000069431,cg22473620,hsa-miR-20a-5p
ENSG00000069482,cg03202804,hsa-miR-19b-3p
ENSG00000069535,cg10032668,hsa-miR-550a-3-5p
ENSG00000069696,cg26870745,hsa-miR-23a-3p
ENSG00000069702,cg25724842,hsa-miR-100-5p
ENSG00000069764,cg15397231,hsa-miR-99a-5p
ENSG00000069812,cg02226810,hsa-miR-98-5p
ENSG00000069849,cg26872138,hsa-miR-95-3p
ENSG00000069869,cg01025836,hsa-miR-93-5p
ENSG00000069943,cg23543123,hsa-miR-92a-3p
ENSG00000070018,cg06313119,hsa-miR-33a-5p
ENSG00000070031,cg23415916,hsa-miR-32-5p
ENSG00000070081,cg20189674,hsa-miR-935
ENSG00000070087,cg11251113,hsa-miR-18b-3p
ENSG00000070182,cg21488617,hsa-miR-20b-3p
ENSG00000070190,cg24395504,hsa-miR-934
ENSG00000070193,cg10660909,hsa-miR-431-3p
ENSG00000070371,cg25927708,hsa-miR-548av-5p
ENSG00000070388,cg19046826,hsa-miR-223-5p
ENSG00000070404,cg03277455,hsa-miR-200b-5p
ENSG00000070495,cg23096144,hsa-miR-1236-5p
ENSG00000070526,cg05535113,hsa-miR-2114-5p
ENSG00000070601,cg13142152,hsa-miR-2114-3p
ENSG00000070669,cg01946530,hsa-miR-1229-5p
ENSG00000070729,cg17388996,hsa-miR-2115-5p
ENSG00000070731,cg07893801,hsa-miR-2115-3p
ENSG00000070748,cg10356613,hsa-miR-4449
ENSG00000070756,cg06176471,hsa-miR-4446-3p
ENSG00000070759,cg27641628,hsa-miR-4444
ENSG00000070770,cg07978738,hsa-miR-4445-5p
ENSG00000070778,cg02171725,hsa-miR-4443
ENSG00000070808,cg15603424,hsa-miR-1908-3p
ENSG00000070814,cg19758859,hsa-miR-1910-3p
ENSG00000070882,cg05212706,hsa-miR-4677-3p
ENSG00000070886,cg22176895,hsa-miR-4677-5p
ENSG00000070915,cg20406267,hsa-miR-4682
ENSG00000070985,cg00524310,hsa-miR-4680-3p
ENSG00000071051,cg20780105,hsa-miR-4680-5p
ENSG00000071054,cg02009766,hsa-miR-4684-5p
ENSG00000071073,cg13231700,hsa-miR-4683
ENSG00000071205,cg06921573,hsa-miR-3662
ENSG00000071242,cg09586080,hsa-miR-6515-5p
ENSG00000071246,cg26575450,hsa-miR-4782-5p
ENSG00000071282,cg12297501,hsa-miR-4781-3p
ENSG00000071537,cg10024876,hsa-miR-4436b-3p
ENSG00000071539,cg03883295,hsa-miR-4785
ENSG00000071564,cg23363832,hsa-miR-4784
ENSG00000071677,cg12222881,hsa-miR-6509-5p
ENSG00000071909,cg06596075,hsa-miR-6509-3p
ENSG00000071967,cg09411231,hsa-miR-6510-3p
ENSG00000071991,cg26053771,hsa-miR-6507-5p
ENSG00000072041,cg05093113,hsa-miR-6507-3p
ENSG00000072080,cg02936679,hsa-miR-1250-5p
ENSG00000072133,cg25089903,hsa-miR-1251-5p
ENSG00000072163,cg24881420,hsa-miR-1248
ENSG00000072195,cg10178960,hsa-miR-1249-3p
ENSG00000072201,cg11988036,hsa-miR-1255a
ENSG00000072210,cg09199848,hsa-miR-1256
ENSG00000072274,cg25141490,hsa-miR-7156-5p
ENSG00000072310,cg18264284,hsa-miR-7156-3p
ENSG00000072315,cg12034943,hsa-miR-7158-3p
ENSG00000072364,cg16489259,hsa-miR-5002-5p
ENSG00000072401,cg27292389,hsa-miR-5001-3p
ENSG00000072571,cg19263700,hsa-miR-5001-5p
ENSG00000072657,cg20584546,hsa-miR-5000-3p
ENSG00000072818,cg11647108,hsa-miR-5003-3p
ENSG00000072832,cg04689061,hsa-miR-5002-3p
ENSG00000072840,cg11877251,hsa-miR-129-5p
ENSG00000072858,cg11895696,hsa-miR-148a-3p
ENSG00000072954,cg03932904,hsa-miR-30c-5p
ENSG00000073008,cg27440715,hsa-miR-938
ENSG00000073060,cg01830294,hsa-miR-937-3p
ENSG00000073067,cg23307680,hsa-miR-527
ENSG00000073111,cg16024950,hsa-miR-518a-3p
ENSG00000073146,cg11200929,hsa-miR-942-5p
ENSG00000073150,cg00007326,hsa-miR-944
ENSG00000073282,cg26615813,hsa-miR-943
ENSG00000073464,cg07054564,hsa-miR-522-3p
ENSG00000073598,cg14665690,hsa-miR-519a-3p
ENSG00000073605,cg19984355,hsa-miR-155-5p
ENSG00000073670,cg15866977,hsa-miR-6755-5p
ENSG00000073711,cg24295381,hsa-miR-6756-3p
ENSG00000073734,cg19384775,hsa-miR-6758-3p
ENSG00000073737,cg17498867,hsa-miR-6867-5p
ENSG00000073754,cg14024653,hsa-miR-802
ENSG00000073756,cg02157467,hsa-miR-6844
ENSG00000073792,cg26117023,hsa-miR-1228-5p
ENSG00000073849,cg04771433,hsa-miR-1228-3p
ENSG00000073861,cg14579819,hsa-miR-1227-3p
ENSG00000073910,cg16082644,hsa-miR-6811-3p
ENSG00000073969,cg02916102,hsa-miR-6814-5p
ENSG00000074047,cg12091732,hsa-miR-6814-3p
ENSG00000074211,cg25529875,hsa-miR-4433a-5p
ENSG00000074219,cg08536841,hsa-miR-1234-3p
ENSG00000074266,cg02822788,hsa-miR-7843-3p
ENSG00000074276,cg24041078,hsa-miR-4433b-5p
ENSG00000074317,cg00295382,hsa-miR-4433b-3p
ENSG00000074370,cg18427336,hsa-miR-6516-5p
ENSG00000074410,cg24956533,hsa-miR-6516-3p
ENSG00000074416,cg17674725,hsa-miR-7844-5p
ENSG00000074527,cg17674726,hsa-miR-424-3p
ENSG00000074590,cg25537434,hsa-miR-135a-5p
ENSG00000074603,cg25921512,hsa-miR-137-3p
ENSG00000074621,cg13107975,hsa-miR-133a-3p
ENSG00000074657,cg07592976,hsa-miR-128-3p
ENSG00000074660,cg01670677,hsa-miR-130a-3p
ENSG00000074706,cg18886444,hsa-miR-122-5p
ENSG00000074800,cg19320275,hsa-miR-551a
ENSG00000074803,cg12816936,hsa-miR-552-3p
ENSG00000074964,cg22185879,hsa-miR-92b-3p
ENSG00000074966,cg07609200,hsa-miR-196a-3p
ENSG00000075035,cg06577005,hsa-miR-187-5p
ENSG00000075043,cg00914041,hsa-miR-183-3p
ENSG00000075131,cg15827779,hsa-miR-219a-1-3p
ENSG00000075218,cg06746274,hsa-miR-218-2-3p
ENSG00000075223,cg16498391,hsa-miR-218-1-3p
ENSG00000075275,cg00228984,hsa-miR-222-5p
ENSG00000075290,cg09136878,hsa-miR-221-5p
ENSG00000075340,cg25998402,hsa-miR-197-5p
ENSG00000075388,cg11228876,hsa-miR-204-3p
ENSG00000075420,cg04856858,hsa-miR-937-5p
ENSG00000075429,cg02543506,hsa-miR-3190-5p
ENSG00000075461,cg11626236,hsa-miR-378f
ENSG00000075539,cg01128736,hsa-miR-3189-3p
ENSG00000075618,cg25097308,hsa-miR-301a-5p
ENSG00000075643,cg21650866,hsa-miR-651-5p
ENSG00000075651,cg18245660,hsa-miR-652-3p
ENSG00000075673,cg10298741,hsa-miR-548d-3p
ENSG00000075702,cg18091615,hsa-miR-662
ENSG00000075826,cg18220632,hsa-miR-663a
ENSG00000075886,cg19045644,hsa-miR-449b-5p
ENSG00000075891,cg10128164,hsa-miR-653-5p
ENSG00000076003,cg00464814,hsa-miR-411-5p
ENSG00000076043,cg11203211,hsa-miR-378c
ENSG00000076248,cg22839308,hsa-miR-4451
ENSG00000076344,cg01030757,hsa-miR-548ah-5p
ENSG00000076351,cg06685282,hsa-miR-4453
ENSG00000076356,cg27464846,hsa-miR-4454
ENSG00000076382,cg20317123,hsa-miR-559
ENSG00000076554,cg23954268,hsa-miR-216a-3p
ENSG00000076555,cg17566592,hsa-miR-514b-5p
ENSG00000076641,cg10946435,hsa-miR-3199
ENSG00000076685,cg27272677,hsa-miR-3200-3p
ENSG00000076706,cg21602520,hsa-miR-3198
ENSG00000076716,cg08753373,hsa-miR-98-3p
ENSG00000076770,cg19013262,hsa-miR-548x-3p
ENSG00000076864,cg11428546,hsa-miR-1236-3p
ENSG00000076928,cg03374643,hsa-miR-4676-5p
ENSG00000076944,cg12873919,hsa-miR-4676-3p
ENSG00000077044,cg23080908,hsa-miR-4674
ENSG00000077063,cg07180571,hsa-miR-4675
ENSG00000077080,cg03872783,hsa-miR-4673
ENSG00000077092,cg14399183,hsa-miR-4671-3p
ENSG00000077150,cg14385738,hsa-miR-1237-3p
ENSG00000077152,cg19859290,hsa-miR-4797-3p
ENSG00000077157,cg04540406,hsa-miR-4798-3p
ENSG00000077264,cg02573357,hsa-miR-4800-3p
ENSG00000077274,cg20473977,hsa-miR-1180-3p
ENSG00000077279,cg26096837,hsa-miR-1179
ENSG00000077312,cg06388099,hsa-miR-1181
ENSG00000077327,cg26923490,hsa-miR-3200-5p
ENSG00000077348,cg08315770,hsa-miR-548o-3p
ENSG00000077522,cg20569287,hsa-miR-548n
ENSG00000077585,cg07826275,hsa-miR-3663-3p
ENSG00000077616,cg15334391,hsa-miR-3664-5p
ENSG00000077782,cg15822346,hsa-miR-3660
ENSG00000077800,cg25300386,hsa-miR-3659
ENSG00000077935,cg24806326,hsa-miR-7161-5p
ENSG00000077942,cg22871227,hsa-miR-4999-5p
ENSG00000077943,cg17009808,hsa-miR-3667-5p
ENSG00000077984,cg16966992,hsa-miR-502-5p
ENSG00000078018,cg05829782,hsa-miR-501-5p
ENSG00000078053,cg08763292,hsa-miR-500a-3p
ENSG00000078070,cg03887584,hsa-miR-499a-5p
ENSG00000078081,cg24309739,hsa-miR-513a-5p
ENSG00000078098,cg11310639,hsa-miR-505-3p
ENSG00000078114,cg14760797,hsa-miR-504-5p
ENSG00000078124,cg24659501,hsa-miR-503-5p
ENSG00000078177,cg16543094,hsa-miR-507
ENSG00000078295,cg05053220,hsa-miR-506-3p
ENSG00000078399,cg25424194,hsa-miR-6754-5p
ENSG00000078401,cg26487157,hsa-miR-6751-3p
ENSG00000078549,cg01765077,hsa-miR-6751-5p
ENSG00000078579,cg22684008,hsa-miR-6750-3p
ENSG00000078589,cg13451937,hsa-miR-6753-3p
ENSG00000078596,cg19319037,hsa-miR-6753-5p
ENSG00000078668,cg09877593,hsa-miR-6860
ENSG00000078674,cg25498489,hsa-miR-6769b-3p
ENSG00000078687,cg01369207,hsa-miR-6863
ENSG00000078795,cg07883823,hsa-miR-6864-3p
ENSG00000078804,cg13708218,hsa-miR-6818-5p
ENSG00000078814,cg16747164,hsa-miR-1238-3p
ENSG00000078900,cg03706086,hsa-miR-181c-5p
ENSG00000079101,cg02671458,hsa-miR-6815-3p
ENSG00000079102,cg24601327,hsa-miR-6815-5p
ENSG00000079112,cg17175419,hsa-miR-10b-5p
ENSG00000079156,cg00619207,hsa-miR-181b-5p
ENSG00000079215,cg04220579,hsa-miR-139-5p
ENSG00000079263,cg23663533,hsa-miR-10a-5p
ENSG00000079308,cg10764357,hsa-miR-7-5p
ENSG00000079335,cg23926649,hsa-miR-1226-3p
ENSG00000079337,cg21762589,hsa-miR-153-3p
ENSG00000079385,cg02551029,hsa-miR-4494
ENSG00000079393,cg05578056,hsa-miR-4491
ENSG00000079435,cg22488998,hsa-miR-301b-3p
ENSG00000079557,cg03043127,hsa-miR-4488
ENSG00000079689,cg16086130,hsa-miR-4489
ENSG00000079739,cg01095157,hsa-miR-505-5p
ENSG00000079819,cg13792444,hsa-miR-501-3p
ENSG00000079841,cg19050990,hsa-miR-216b-5p
ENSG00000079931,cg05855208,hsa-miR-499a-3p
ENSG00000080007,cg21184256,hsa-miR-500a-5p
ENSG00000080031,cg09417209,hsa-miR-516a-5p
ENSG00000080166,cg18566883,hsa-miR-140-5p
ENSG00000080200,cg26509022,hsa-miR-138-5p
ENSG00000080224,cg03135351,hsa-miR-877-3p
ENSG00000080293,cg01179012,hsa-miR-887-3p
ENSG00000080298,cg03401266,hsa-miR-760
ENSG00000080493,cg06793867,hsa-miR-543
ENSG00000080511,cg26471497,hsa-miR-181a-2-3p
ENSG00000080546,cg19446838,hsa-miR-181c-3p
ENSG00000080561,cg11789371,hsa-miR-10b-3p
ENSG00000080618,cg19918230,hsa-miR-34a-3p
ENSG00000080644,cg15245625,hsa-miR-7-2-3p
ENSG00000080709,cg17675712,hsa-miR-10a-3p
ENSG00000080839,cg04228468,hsa-miR-139-3p
ENSG00000080854,cg24033558,hsa-miR-7-1-3p
ENSG00000080910,cg01453052,hsa-miR-30c-2-3p
ENSG00000080986,cg23944925,hsa-miR-30d-3p
ENSG00000081026,cg19896129,hsa-miR-548b-5p
ENSG00000081041,cg24213719,hsa-miR-589-5p
ENSG00000081051,cg18935516,hsa-miR-873-5p
ENSG00000081052,cg20730894,hsa-miR-582-3p
ENSG00000081059,cg08926571,hsa-miR-142-5p
ENSG00000081138,cg00777121,hsa-miR-92b-5p
ENSG00000081181,cg26582643,hsa-miR-556-3p
ENSG00000081248,cg01924435,hsa-miR-374b-3p
ENSG00000081277,cg07470207,hsa-miR-142-3p
ENSG00000081320,cg03926815,hsa-miR-503-3p
ENSG00000081377,cg19690494,hsa-miR-495-5p
ENSG00000081479,cg24983014,hsa-miR-758-5p
ENSG00000081692,cg26246897,hsa-miR-144-3p
ENSG00000081803,cg19885761,hsa-miR-3191-5p
ENSG00000081818,cg23995914,hsa-miR-22-5p
ENSG00000081842,cg02550231,hsa-miR-549a-3p
ENSG00000081853,cg20827128,hsa-miR-656-3p
ENSG00000081923,cg14919082,hsa-miR-655-3p
ENSG00000081985,cg15123984,hsa-miR-659-3p
ENSG00000082014,cg19621160,hsa-miR-658
ENSG00000082146,cg10954469,hsa-miR-20a-3p
ENSG00000082175,cg12865381,hsa-miR-421
ENSG00000082196,cg04497992,hsa-miR-660-5p
ENSG00000082212,cg04759648,hsa-miR-4320
ENSG00000082269,cg04914574,hsa-miR-19b-1-5p
ENSG00000082293,cg21128610,hsa-miR-19a-5p
ENSG00000082397,cg01815912,hsa-miR-548ai
ENSG00000082458,cg24647820,hsa-miR-2278
ENSG00000082482,cg25515997,hsa-miR-2276-3p
ENSG00000082512,cg26036626,hsa-miR-2277-3p
ENSG00000082556,cg04879281,hsa-miR-4669
ENSG00000082684,cg06276663,hsa-miR-219b-3p
ENSG00000082781,cg26514793,hsa-miR-4666a-5p
ENSG00000083067,cg07224931,hsa-miR-4667-5p
ENSG00000083290,cg22372951,hsa-miR-4667-3p
ENSG00000083444,cg14972576,hsa-miR-219b-5p
ENSG00000083454,cg12691382,hsa-miR-4668-3p
ENSG00000083720,cg13386351,hsa-miR-3145-5p
ENSG00000083782,cg10603235,hsa-miR-718
ENSG00000083814,cg27147000,hsa-miR-3944-3p
ENSG00000083828,cg00727630,hsa-miR-2682-3p
ENSG00000083838,cg14058239,hsa-miR-2682-5p
ENSG00000083844,cg15127791,hsa-miR-210-5p
ENSG00000083857,cg11948456,hsa-miR-4793-3p
ENSG00000084072,cg06880028,hsa-miR-4790-5p
ENSG00000084093,cg23699196,hsa-miR-4789-3p
ENSG00000084110,cg19611441,hsa-miR-4791
ENSG00000084207,cg00813999,hsa-miR-4790-3p
ENSG00000084453,cg19007269,hsa-miR-518c-3p
ENSG00000084628,cg15414982,hsa-miR-524-5p
ENSG00000084636,cg24430580,hsa-miR-520c-3p
ENSG00000084674,cg13419087,hsa-miR-518c-5p
ENSG00000084710,cg03069204,hsa-miR-518b
ENSG00000084731,cg25801988,hsa-miR-518f-3p
ENSG00000084734,cg19967492,hsa-miR-520b-3p
ENSG00000084774,cg01583940,hsa-miR-523-3p
ENSG00000085063,cg08911275,hsa-miR-518f-5p
ENSG00000085117,cg14282137,hsa-miR-6821-3p
ENSG00000085265,cg24671734,hsa-miR-6768-3p
ENSG00000085276,cg17427702,hsa-miR-3911
ENSG00000085365,cg08866991,hsa-miR-3909
ENSG00000085377,cg16002660,hsa-miR-215-3p
ENSG00000085415,cg09648702,hsa-miR-301a-3p
ENSG00000085465,cg17064051,hsa-miR-99b-5p
ENSG00000085491,cg06425881,hsa-miR-302a-5p
ENSG00000085514,cg14069049,hsa-miR-106b-5p
ENSG00000085563,cg23651323,hsa-miR-29c-3p
ENSG00000085662,cg04324821,hsa-miR-34c-5p
ENSG00000085719,cg25078150,hsa-miR-34b-5p
ENSG00000085741,cg11485451,hsa-miR-6801-3p
ENSG00000085788,cg21609106,hsa-miR-6800-5p
ENSG00000085831,cg20735365,hsa-miR-6800-3p
ENSG00000085871,cg02716516,hsa-miR-6803-3p
ENSG00000085978,cg20445053,hsa-miR-196b-5p
ENSG00000085982,cg25476145,hsa-miR-192-5p
ENSG00000085999,cg05709720,hsa-miR-6804-3p
ENSG00000086159,cg13557213,hsa-miR-196a-5p
ENSG00000086205,cg12791065,hsa-miR-197-3p
ENSG00000086300,cg27424995,hsa-miR-513c-5p
ENSG00000086475,cg25444386,hsa-miR-4502
ENSG00000086506,cg07913153,hsa-miR-4501
ENSG00000086548,cg14051639,hsa-miR-4498
ENSG00000086570,cg04545136,hsa-miR-4497
ENSG00000086696,cg18814344,hsa-miR-4496
ENSG00000086717,cg12437809,hsa-miR-744-5p
ENSG00000086827,cg00974944,hsa-miR-885-5p
ENSG00000086967,cg00974941,hsa-miR-1288-5p
ENSG00000086991,cg08387285,hsa-miR-1266-3p
ENSG00000087008,cg18649438,hsa-miR-1251-3p
ENSG00000087053,cg19821361,hsa-miR-146b-3p
ENSG00000087074,cg00902104,hsa-miR-6858-5p
ENSG00000087077,cg15664152,hsa-miR-497-3p
ENSG00000087085,cg03461110,hsa-miR-6857-3p
ENSG00000087095,cg08504143,hsa-miR-877-5p
ENSG00000087237,cg20166714,hsa-miR-885-3p
ENSG00000087245,cg15529692,hsa-miR-6855-5p
ENSG00000087250,cg01065806,hsa-miR-6855-3p
ENSG00000087258,cg09650495,hsa-miR-148a-5p
ENSG00000087299,cg20151476,hsa-miR-129-1-3p
ENSG00000087301,cg01617074,hsa-miR-572
ENSG00000087494,cg02403180,hsa-miR-570-3p
ENSG00000087495,cg05754853,hsa-miR-192-3p
ENSG00000087510,cg27022570,hsa-miR-574-3p
ENSG00000087586,cg14352362,hsa-miR-15b-5p
ENSG00000087842,cg12408601,hsa-miR-545-5p
ENSG00000087903,cg19291696,hsa-miR-455-3p
ENSG00000088002,cg22790870,hsa-miR-532-3p
ENSG00000088053,cg25441338,hsa-miR-2116-3p
ENSG00000088305,cg05460130,hsa-miR-2116-5p
ENSG00000088320,cg20345556,hsa-miR-548q
ENSG00000088325,cg01462829,hsa-miR-548aq-5p
ENSG00000088367,cg16593865,hsa-miR-639
ENSG00000088386,cg09174555,hsa-miR-635
ENSG00000088538,cg15036616,hsa-miR-632
ENSG00000088543,cg04583813,hsa-miR-6514-5p
ENSG00000088726,cg20057633,hsa-miR-33b-5p
ENSG00000088727,cg18420781,hsa-miR-4470
ENSG00000088756,cg02306798,hsa-miR-4469
ENSG00000088826,cg01303723,hsa-miR-4466
ENSG00000088827,cg17147471,hsa-miR-4465
ENSG00000088836,cg11867546,hsa-miR-3065-5p
ENSG00000088854,cg17498296,hsa-miR-3186-5p
ENSG00000088881,cg13320146,hsa-miR-3187-3p
ENSG00000088882,cg20384941,hsa-miR-5680
ENSG00000088926,cg11991398,hsa-miR-4719
ENSG00000088992,cg16822216,hsa-miR-486-3p
ENSG00000089012,cg02082642,hsa-let-7f-2-3p
ENSG00000089116,cg00377344,hsa-miR-3907
ENSG00000089127,cg07126235,hsa-miR-4713-5p
ENSG00000089163,cg12911556,hsa-miR-4713-3p
ENSG00000089169,cg18564686,hsa-miR-4714-5p
ENSG00000089177,cg26328510,hsa-miR-4714-3p
ENSG00000089195,cg19420720,hsa-miR-3529-5p
ENSG00000089199,cg20758542,hsa-miR-2277-5p
ENSG00000089225,cg00371368,hsa-miR-24-1-5p
ENSG00000089250,cg26915558,hsa-miR-18b-5p
ENSG00000089289,cg06602857,hsa-miR-20b-5p
ENSG00000089327,cg01930746,hsa-miR-4766-3p
ENSG00000089335,cg03741862,hsa-miR-4762-5p
ENSG00000089356,cg08901662,hsa-miR-4763-5p
ENSG00000089685,cg03621504,hsa-miR-4764-3p
ENSG00000089692,cg08621168,hsa-miR-4765
ENSG00000089820,cg09183671,hsa-miR-4766-5p
ENSG00000089847,cg22032709,hsa-miR-516b-5p
ENSG00000090006,cg11452571,hsa-miR-520g-3p
ENSG00000090013,cg26860182,hsa-miR-452-5p
ENSG00000090020,cg17465423,hsa-miR-452-3p
ENSG00000090097,cg03719793,hsa-miR-517-5p
ENSG00000090238,cg04792863,hsa-miR-519d-3p
ENSG00000090339,cg26215406,hsa-miR-517a-3p
ENSG00000090376,cg01233487,hsa-miR-520d-5p
ENSG00000090382,cg04370442,hsa-miR-521
ENSG00000090447,cg12627901,hsa-miR-517b-3p
ENSG00000090512,cg23181844,hsa-miR-520d-3p
ENSG00000090520,cg17191462,hsa-miR-3929
ENSG00000090534,cg07270078,hsa-miR-3928-3p
ENSG00000090539,cg23814365,hsa-miR-676-3p
ENSG00000090554,cg23358740,hsa-miR-3927-3p
ENSG00000090565,cg14472778,hsa-miR-3926
ENSG00000090581,cg14081465,hsa-miR-6761-3p
ENSG00000090621,cg26717418,hsa-miR-6761-5p
ENSG00000090659,cg01616178,hsa-miR-6762-3p
ENSG00000090776,cg27416372,hsa-miR-3923
ENSG00000090889,cg16182148,hsa-miR-3922-3p
ENSG00000090924,cg10210594,hsa-miR-6764-5p
ENSG00000090932,cg20383521,hsa-miR-3150b-3p
ENSG00000090975,cg21511194,hsa-miR-3917
ENSG00000091010,cg14621217,hsa-miR-3916
ENSG00000091073,cg26546537,hsa-miR-130b-3p
ENSG00000091127,cg08249988,hsa-miR-296-5p
ENSG00000091128,cg05864433,hsa-miR-30e-5p
ENSG00000091129,cg24507266,hsa-miR-6807-3p
ENSG00000091137,cg02586610,hsa-miR-6807-5p
ENSG00000091138,cg08226111,hsa-miR-6808-3p
ENSG00000091181,cg18208842,hsa-miR-6805-5p
ENSG00000091262,cg08943494,hsa-miR-6806-5p
ENSG00000091409,cg08081485,hsa-miR-199a-5p
ENSG00000091428,cg21279316,hsa-miR-7854-3p
ENSG00000091482,cg14270348,hsa-miR-1271-5p
ENSG00000091490,cg14270346,hsa-miR-1323
ENSG00000091513,cg14122403,hsa-miR-1296-5p
ENSG00000091536,cg14776114,hsa-miR-320c
ENSG00000091583,cg13587665,hsa-miR-320b
ENSG00000091592,cg20938359,hsa-miR-7845-5p
ENSG00000091622,cg23244289,hsa-miR-7850-5p
ENSG00000091656,cg07145284,hsa-miR-1283
ENSG00000091664,cg26224223,hsa-miR-4473
ENSG00000091704,cg21762222,hsa-miR-4474-3p
ENSG00000091831,cg13905238,hsa-miR-6854-5p
ENSG00000091947,cg04098891,hsa-miR-6729-5p
ENSG00000091986,cg00708060,hsa-miR-6728-3p
ENSG00000092009,cg12323063,hsa-miR-6850-5p
ENSG00000092051,cg26665224,hsa-miR-6852-5p
ENSG00000092054,cg22453826,hsa-miR-6727-5p
ENSG00000092067,cg10325600,hsa-miR-6726-3p
ENSG00000092068,cg00246486,hsa-miR-410-5p
ENSG00000092096,cg03818977,hsa-miR-433-5p
ENSG00000092200,cg10742605,hsa-miR-551b-3p
ENSG00000092295,cg03477052,hsa-miR-153-5p
ENSG00000092345,cg21410080,hsa-miR-134-3p
ENSG00000092377,cg06458904,hsa-miR-190a-3p
ENSG00000092421,cg14776201,hsa-miR-370-5p
ENSG00000092445,cg23962483,hsa-miR-328-5p
ENSG00000092470,cg10725344,hsa-miR-5581-3p
ENSG00000092529,cg22568403,hsa-miR-6508-5p
ENSG00000092531,cg06596654,hsa-miR-5580-3p
ENSG00000092607,cg22456162,hsa-miR-641
ENSG00000092621,cg12893030,hsa-miR-643
ENSG00000092758,cg04462774,hsa-miR-642a-5p
ENSG00000092850,cg12726213,hsa-miR-3193
ENSG00000092853,cg13950603,hsa-miR-3192-5p
ENSG00000092929,cg04083076,hsa-miR-3191-3p
ENSG00000092964,cg24202448,hsa-miR-181b-3p
ENSG00000092969,cg16908860,hsa-miR-212-5p
ENSG00000092978,cg14038391,hsa-miR-320e
ENSG00000093009,cg08857144,hsa-miR-382-3p
ENSG00000093134,cg07882059,hsa-miR-3188
ENSG00000093144,cg24188415,hsa-miR-561-3p
ENSG00000093217,cg06286618,hsa-miR-345-3p
ENSG00000094661,cg03719555,hsa-miR-556-5p
ENSG00000094755,cg02642117,hsa-miR-3195
ENSG00000094796,cg14631114,hsa-miR-3194-5p
ENSG00000094804,cg08871608,hsa-miR-5684
ENSG00000094963,cg21435336,hsa-miR-5683
ENSG00000095002,cg12100721,hsa-miR-509-3-5p
ENSG00000095015,cg08688393,hsa-miR-933
ENSG00000095066,cg02705837,hsa-miR-500b-5p
ENSG00000095209,cg25846723,hsa-miR-548ba
ENSG00000095321,cg19224278,hsa-miR-7974
ENSG00000095370,cg13829550,hsa-miR-7976
ENSG00000095383,cg06139343,hsa-miR-513b-3p
ENSG00000095539,cg09233013,hsa-miR-502-3p
