GE,ME,MI
ENSG00000100253,cg06286618,hsa-miR-3194-5p
ENSG00000100285,cg08871608,hsa-miR-5683
ENSG00000100290,cg13829550,hsa-miR-500b-5p
ENSG00000100302,cg13629563,hsa-miR-7974
ENSG00000100307,cg01294686,hsa-miR-7976
ENSG00000100312,cg26158270,hsa-miR-502-3p
ENSG00000100341,cg24505892,hsa-miR-1243
ENSG00000100344,cg00601836,hsa-miR-1246
ENSG00000100362,cg21112099,hsa-miR-1468-5p
ENSG00000100373,cg12998491,hsa-miR-3934-5p
ENSG00000100399,cg12338097,hsa-miR-320d
ENSG00000100427,cg15991072,hsa-miR-1288-3p
ENSG00000100433,cg20085953,hsa-miR-1292-5p
ENSG00000100448,cg05790451,hsa-miR-664a-5p
ENSG00000100453,cg03921753,hsa-miR-4758-5p
ENSG00000100473,cg16624692,hsa-miR-4756-3p
ENSG00000100479,cg05952494,hsa-miR-4758-3p
ENSG00000100505,cg06492744,hsa-miR-6715a-3p
ENSG00000100526,cg24940967,hsa-miR-1304-5p
ENSG00000100593,cg14138540,hsa-miR-5187-5p
ENSG00000100604,cg03026373,hsa-miR-548f-3p
ENSG00000100628,cg24920933,hsa-miR-6834-5p
ENSG00000100652,cg24761867,hsa-miR-6832-3p
ENSG00000100665,cg27558693,hsa-miR-323a-3p
ENSG00000100678,cg00240860,hsa-miR-326
ENSG00000100721,cg07589773,hsa-miR-340-3p
ENSG00000100739,cg26353296,hsa-miR-328-3p
ENSG00000100784,cg08141395,hsa-miR-135b-5p
ENSG00000100867,cg24073777,hsa-miR-4482-5p
ENSG00000100968,cg07031408,hsa-miR-3689f
ENSG00000100985,cg12074780,hsa-miR-1537-5p
ENSG00000101003,cg06034127,hsa-miR-1292-3p
ENSG00000101049,cg11301657,hsa-miR-6731-5p
ENSG00000101057,cg25741215,hsa-miR-876-5p
ENSG00000101074,cg22510970,hsa-miR-190b-5p
ENSG00000101098,cg04034767,hsa-miR-6734-5p
ENSG00000101134,cg07906855,hsa-miR-6744-5p
ENSG00000101144,cg13751386,hsa-miR-590-5p
ENSG00000101180,cg03356734,hsa-miR-1260b
ENSG00000101187,cg04282530,hsa-miR-3170
ENSG00000101188,cg16052317,hsa-miR-548b-3p
ENSG00000101198,cg11806672,hsa-miR-588
ENSG00000101204,cg14685146,hsa-miR-589-3p
ENSG00000101210,cg16441044,hsa-miR-550a-3p
ENSG00000101213,cg10685128,hsa-miR-5694
ENSG00000101222,cg23291048,hsa-miR-5681b
ENSG00000101224,cg11631271,hsa-miR-5690
ENSG00000101251,cg15108590,hsa-miR-5691
ENSG00000101280,cg20282550,hsa-miR-5695
ENSG00000101282,cg14260083,hsa-miR-5696
ENSG00000101292,cg02371119,hsa-miR-625-5p
ENSG00000101298,cg13577946,hsa-miR-3616-3p
ENSG00000101306,cg23261919,hsa-miR-3615
ENSG00000101311,cg24573501,hsa-miR-3614-5p
ENSG00000101323,cg23261910,hsa-miR-3614-3p
ENSG00000101327,cg17583946,hsa-miR-3613-5p
ENSG00000101333,cg06954677,hsa-miR-3619-5p
ENSG00000101405,cg08371852,hsa-miR-3942-5p
ENSG00000101412,cg06367702,hsa-miR-548y
ENSG00000101417,cg17526175,hsa-miR-3940-3p
ENSG00000101425,cg05041265,hsa-miR-4707-5p
ENSG00000101435,cg25593948,hsa-miR-4707-3p
ENSG00000101438,cg14904662,hsa-miR-1307-3p
ENSG00000101440,cg01442005,hsa-miR-1306-3p
ENSG00000101441,cg17050704,hsa-miR-4775
ENSG00000101443,cg16317181,hsa-miR-4780
ENSG00000101446,cg23952663,hsa-miR-103a-2-5p
ENSG00000101447,cg25335544,hsa-miR-365a-5p
ENSG00000101489,cg00658396,hsa-miR-224-3p
ENSG00000101493,cg11737742,hsa-miR-1293
ENSG00000101542,cg03851645,hsa-miR-548k
ENSG00000101605,cg11399589,hsa-miR-1295a
ENSG00000101670,cg18022012,hsa-miR-548l
ENSG00000101680,cg06390606,hsa-let-7a-2-3p
ENSG00000101746,cg11680908,hsa-miR-876-3p
ENSG00000101871,cg00225196,hsa-miR-191-3p
ENSG00000101883,cg27167642,hsa-miR-423-3p
ENSG00000101938,cg11195797,hsa-miR-425-3p
ENSG00000101951,cg15946224,hsa-miR-4523
ENSG00000101958,cg14777342,hsa-miR-146a-3p
ENSG00000101977,cg05442408,hsa-miR-767-5p
ENSG00000101981,cg05281221,hsa-miR-6737-5p
ENSG00000102001,cg20479774,hsa-miR-106a-5p
ENSG00000102003,cg07063351,hsa-miR-105-5p
ENSG00000102010,cg06728252,hsa-miR-130a-5p
ENSG00000102021,cg12874092,hsa-miR-135a-3p
ENSG00000102043,cg02685016,hsa-miR-143-5p
ENSG00000102098,cg09451960,hsa-miR-766-3p
ENSG00000102104,cg19263868,hsa-miR-6748-3p
ENSG00000102109,cg21515349,hsa-miR-6747-3p
ENSG00000102128,cg04242021,hsa-miR-6744-3p
ENSG00000102145,cg02863489,hsa-miR-362-3p
ENSG00000102174,cg24869232,hsa-miR-130b-5p
ENSG00000102195,cg04640834,hsa-miR-6499-5p
ENSG00000102230,cg06947286,hsa-miR-6499-3p
ENSG00000102243,cg04588380,hsa-miR-548az-5p
ENSG00000102271,cg04887807,hsa-miR-6501-5p
ENSG00000102287,cg04306063,hsa-miR-548s
ENSG00000102290,cg04445512,hsa-miR-6720-3p
ENSG00000102316,cg06373167,hsa-miR-3174
ENSG00000102362,cg10506618,hsa-miR-323b-3p
ENSG00000102384,cg08892705,hsa-miR-3176
ENSG00000102387,cg04438997,hsa-miR-584-5p
ENSG00000102452,cg05255811,hsa-miR-577
ENSG00000102466,cg12821539,hsa-miR-576-5p
ENSG00000102468,cg01577187,hsa-miR-582-5p
ENSG00000102554,cg18687675,hsa-miR-580-3p
ENSG00000102678,cg00290974,hsa-miR-579-3p
ENSG00000102683,cg21535000,hsa-miR-5699-3p
ENSG00000102837,cg04188273,hsa-miR-5698
ENSG00000102854,cg20742840,hsa-miR-4691-3p
ENSG00000102891,cg27047243,hsa-miR-5571-3p
ENSG00000102904,cg18070676,hsa-miR-5571-5p
ENSG00000102924,cg15991104,hsa-miR-3605-3p
ENSG00000102935,cg03813164,hsa-miR-3610
ENSG00000102970,cg15299978,hsa-miR-4772-3p
ENSG00000103023,cg16789592,hsa-miR-4772-5p
ENSG00000103034,cg01994205,hsa-miR-509-3p
ENSG00000103056,cg11883836,hsa-miR-532-5p
ENSG00000103089,cg21278806,hsa-miR-203b-3p
ENSG00000103154,cg00990022,hsa-miR-6795-3p
ENSG00000103187,cg08918274,hsa-miR-6797-3p
ENSG00000103257,cg21781422,hsa-miR-6798-3p
ENSG00000103260,cg27096144,hsa-miR-6820-3p
ENSG00000103269,cg05728754,hsa-miR-149-3p
ENSG00000103310,cg00942920,hsa-miR-345-5p
ENSG00000103316,cg14088357,hsa-miR-4533
ENSG00000103355,cg25053336,hsa-miR-891a-5p
ENSG00000103375,cg22860195,hsa-miR-500b-3p
ENSG00000103460,cg18432768,hsa-miR-342-5p
ENSG00000103485,cg19649172,hsa-miR-151a-5p
ENSG00000103522,cg10376408,hsa-miR-148b-5p
ENSG00000103528,cg07972322,hsa-miR-135b-3p
ENSG00000103534,cg03468463,hsa-miR-1301-5p
ENSG00000103546,cg09246829,hsa-miR-873-3p
ENSG00000103569,cg01593385,hsa-miR-660-3p
ENSG00000103599,cg19830950,hsa-miR-3127-5p
ENSG00000103647,cg16796272,hsa-miR-3132
ENSG00000103876,cg16548605,hsa-miR-29c-5p
ENSG00000104044,cg00908291,hsa-miR-106b-3p
ENSG00000104055,cg04051571,hsa-miR-6717-5p
ENSG00000104059,cg02331808,hsa-miR-6718-5p
ENSG00000104112,cg13975523,hsa-miR-6511b-3p
ENSG00000104147,cg26242687,hsa-miR-30b-3p
ENSG00000104237,cg16272554,hsa-let-7i-3p
ENSG00000104312,cg08452338,hsa-let-7g-3p
ENSG00000104313,cg19017142,hsa-miR-15b-3p
ENSG00000104321,cg05593349,hsa-miR-629-3p
ENSG00000104327,cg01535733,hsa-miR-628-3p
ENSG00000104332,cg08253374,hsa-miR-4482-3p
ENSG00000104341,cg14094320,hsa-miR-4632-3p
ENSG00000104356,cg20176142,hsa-miR-3680-5p
ENSG00000104368,cg09690103,hsa-miR-2355-3p
ENSG00000104369,cg10475153,
ENSG00000104371,cg08476157,
ENSG00000104381,cg16274205,
ENSG00000104419,cg13105327,
ENSG00000104435,cg26094842,
ENSG00000104537,cg26354128,
ENSG00000104722,cg02734505,
ENSG00000104738,cg19990651,
ENSG00000104755,cg21245981,
ENSG00000104760,cg07536502,
ENSG00000104783,cg00085493,
ENSG00000104804,cg22433914,
ENSG00000104808,cg16375820,
ENSG00000104818,cg26035171,
ENSG00000104826,cg25456593,
ENSG00000104848,cg03670908,
ENSG00000104879,cg12960696,
ENSG00000104883,cg23153655,
ENSG00000104888,cg25778446,
ENSG00000104892,cg13255282,
ENSG00000104899,cg01566526,
ENSG00000104901,cg17085352,
ENSG00000104918,cg20771178,
ENSG00000104921,cg14356919,
ENSG00000104941,cg02220837,
ENSG00000104951,cg17226446,
ENSG00000104953,cg25892587,
ENSG00000104970,cg24850334,
ENSG00000104974,cg01367393,
ENSG00000104998,cg13969001,
ENSG00000105011,cg12484037,
ENSG00000105048,cg03344767,
ENSG00000105088,cg18437209,
ENSG00000105131,cg13458609,
ENSG00000105141,cg01934626,
ENSG00000105143,cg13740698,
ENSG00000105173,cg14845962,
ENSG00000105227,cg23823908,
ENSG00000105251,cg23736843,
ENSG00000105255,cg04678916,
ENSG00000105278,cg09326440,
ENSG00000105289,cg12181083,
ENSG00000105352,cg21286782,
ENSG00000105366,cg23463269,
ENSG00000105369,cg24051242,
ENSG00000105371,cg14155416,
ENSG00000105376,cg23480341,
ENSG00000105388,cg22250498,
ENSG00000105409,cg09877947,
ENSG00000105419,cg05909475,
ENSG00000105467,cg18151345,
ENSG00000105492,cg04515001,
ENSG00000105497,cg19788429,
ENSG00000105509,cg26440289,
ENSG00000105523,cg19961043,
ENSG00000105549,cg04812556,
ENSG00000105550,cg03425782,
ENSG00000105559,cg17216478,
ENSG00000105610,cg04021497,
ENSG00000105613,cg25526061,
ENSG00000105641,cg03179435,
ENSG00000105642,cg19870898,
ENSG00000105664,cg23121156,
ENSG00000105668,cg21672572,
ENSG00000105675,cg00680551,
ENSG00000105679,cg04388863,
ENSG00000105695,cg09001989,
ENSG00000105696,cg14561934,
ENSG00000105707,cg14983606,
ENSG00000105711,cg02388150,
ENSG00000105717,cg22792646,
ENSG00000105737,cg16281276,
ENSG00000105784,cg09227621,
ENSG00000105810,cg05684406,
ENSG00000105855,cg17093995,
ENSG00000105877,cg01957088,
ENSG00000105880,cg05726661,
ENSG00000105894,cg19939997,
ENSG00000105926,cg05661282,
ENSG00000105929,cg02532538,
ENSG00000105976,cg22120095,
ENSG00000105991,cg12098156,
ENSG00000105996,cg26919378,
ENSG00000105997,cg08594554,
ENSG00000106003,cg14474520,
ENSG00000106004,cg13147822,
ENSG00000106006,cg10091752,
ENSG00000106013,cg26573704,
ENSG00000106018,cg01087008,
ENSG00000106031,cg14002345,
ENSG00000106038,cg24740531,
ENSG00000106069,cg00527440,
ENSG00000106123,cg15210307,
ENSG00000106128,cg18160402,
ENSG00000106178,cg17105834,
ENSG00000106236,cg20565980,
ENSG00000106258,cg19045070,
ENSG00000106278,cg23865994,
ENSG00000106302,cg07185974,
ENSG00000106327,cg27312916,
ENSG00000106392,cg17692125,
ENSG00000106410,cg05341539,
ENSG00000106462,cg19646112,
ENSG00000106483,cg25824052,
ENSG00000106511,cg27513574,
ENSG00000106536,cg06554090,
ENSG00000106537,cg19614643,
ENSG00000106541,cg16550264,
ENSG00000106571,cg01712159,
ENSG00000106631,cg25884711,
ENSG00000106633,cg06658067,
ENSG00000106648,cg22249612,
ENSG00000106688,cg18629535,
ENSG00000106689,cg25976440,
ENSG00000106714,cg26474043,
ENSG00000106780,cg01850245,
ENSG00000106804,cg14961476,
ENSG00000106809,cg11784887,
ENSG00000106819,cg19856705,
ENSG00000106823,cg11358405,
ENSG00000106829,cg02403395,
ENSG00000106927,cg11853788,
ENSG00000107014,cg20662737,
ENSG00000107018,cg06301550,
ENSG00000107105,cg12840502,
ENSG00000107130,cg25865108,
ENSG00000107147,cg01793449,
ENSG00000107159,cg17269633,
ENSG00000107187,cg00418216,
ENSG00000107242,cg05873285,
ENSG00000107281,cg02861781,
ENSG00000107282,cg06126658,
ENSG00000107295,cg16154689,
ENSG00000107317,cg06782090,
ENSG00000107485,cg03430597,
ENSG00000107518,cg11019211,
ENSG00000107551,cg19788186,
ENSG00000107554,cg05500840,
ENSG00000107611,cg18451588,
ENSG00000107614,cg15120754,
ENSG00000107736,cg22991512,
ENSG00000107742,cg01511234,
ENSG00000107807,cg27116819,
ENSG00000107821,cg00598009,
ENSG00000107831,cg14794445,
ENSG00000107833,cg27244524,
ENSG00000107984,cg20521198,
ENSG00000108001,cg08728118,
ENSG00000108018,cg06038201,
ENSG00000108106,cg17609809,
ENSG00000108176,cg18560328,
ENSG00000108231,cg21141024,
ENSG00000108242,cg06342317,
ENSG00000108244,cg12930100,
ENSG00000108309,cg14749573,
ENSG00000108342,cg12616277,
ENSG00000108370,cg13865610,
ENSG00000108375,cg00532399,
ENSG00000108379,cg05488279,
ENSG00000108381,cg26043955,
ENSG00000108405,cg14400292,
ENSG00000108417,cg21258057,
ENSG00000108511,cg23199335,
ENSG00000108551,cg25398044,
ENSG00000108576,cg06879152,
ENSG00000108602,cg22084806,
ENSG00000108688,cg15425061,
ENSG00000108700,cg07932300,
ENSG00000108702,cg21180286,
ENSG00000108759,cg06647928,
ENSG00000108813,cg16900264,
ENSG00000108823,cg15849864,
ENSG00000108830,cg03577157,
ENSG00000108839,cg11250941,
ENSG00000108846,cg17278864,
ENSG00000108852,cg08511440,
ENSG00000108878,cg16206460,
ENSG00000108924,cg12451869,
ENSG00000108932,cg06537680,
ENSG00000108947,cg01098959,
ENSG00000108950,cg06312283,
ENSG00000109047,cg20824294,
ENSG00000109061,cg22841810,
ENSG00000109062,cg19597031,
ENSG00000109063,cg08815672,
ENSG00000109072,cg00909646,
ENSG00000109101,cg10487659,
ENSG00000109132,cg23924737,
ENSG00000109158,cg02841941,
ENSG00000109163,cg07478468,
ENSG00000109181,cg20918957,
ENSG00000109182,cg02927679,
ENSG00000109193,cg07616394,
ENSG00000109205,cg18419358,
ENSG00000109208,cg08334034,
ENSG00000109255,cg21664522,
ENSG00000109272,cg11801481,
ENSG00000109321,cg11801489,
ENSG00000109424,cg17740401,
ENSG00000109436,cg08146609,
ENSG00000109452,cg09323975,
ENSG00000109472,cg12368524,
ENSG00000109501,cg04415176,
ENSG00000109511,cg21692846,
ENSG00000109576,cg23348723,
ENSG00000109586,cg22978620,
ENSG00000109610,cg06879394,
ENSG00000109625,cg01749436,
ENSG00000109654,cg01111006,
ENSG00000109674,cg01899253,
ENSG00000109684,cg03506033,
ENSG00000109738,cg04996355,
ENSG00000109758,cg10164393,
ENSG00000109771,cg04344792,
ENSG00000109794,cg14809932,
ENSG00000109805,cg27223728,
ENSG00000109814,cg19591056,
ENSG00000109819,cg21810373,
ENSG00000109846,cg14549078,
ENSG00000109851,cg02787917,
ENSG00000109861,cg01587896,
ENSG00000109906,cg23089549,
ENSG00000109927,cg00786685,
ENSG00000109956,cg18224395,
ENSG00000110042,cg14037837,
ENSG00000110076,cg11011736,
ENSG00000110092,cg16588163,
ENSG00000110148,cg04469998,
ENSG00000110169,cg24897392,
ENSG00000110171,cg00773902,
ENSG00000110195,cg11239749,
ENSG00000110203,cg16571983,
ENSG00000110243,cg14089714,
ENSG00000110245,cg05656486,
ENSG00000110375,cg24666355,
ENSG00000110436,cg00802903,
ENSG00000110484,cg08171206,
ENSG00000110628,cg01288724,
ENSG00000110660,cg23878906,
ENSG00000110675,cg09840968,
ENSG00000110680,cg26861703,
ENSG00000110693,cg06372303,
ENSG00000110777,cg25191041,
ENSG00000110786,cg10466548,
ENSG00000110944,cg24170465,
ENSG00000110975,cg05616550,
ENSG00000111012,cg08522426,
ENSG00000111052,cg00842351,
ENSG00000111057,cg07069934,
ENSG00000111058,cg13025668,
ENSG00000111087,cg16592378,
ENSG00000111186,cg16489975,
ENSG00000111199,cg06002516,
ENSG00000111206,cg01798157,
ENSG00000111215,cg01077846,
ENSG00000111218,cg02773041,
ENSG00000111245,cg13209822,
ENSG00000111247,cg27372920,
ENSG00000111249,cg25606172,
ENSG00000111254,cg11726150,
ENSG00000111262,cg14562064,
ENSG00000111319,cg13850606,
ENSG00000111341,cg14959554,
ENSG00000111344,cg25289658,
ENSG00000111404,cg19497517,
ENSG00000111405,cg25912827,
ENSG00000111432,cg23109891,
ENSG00000111536,cg05673882,
ENSG00000111537,cg13951664,
ENSG00000111665,cg16650073,
ENSG00000111700,cg27565555,
ENSG00000111704,cg10631356,
ENSG00000111713,cg02723291,
ENSG00000111716,cg12031863,
ENSG00000111728,cg00655552,
ENSG00000111732,cg12186839,
ENSG00000111783,cg08526991,
ENSG00000111834,cg19929194,
ENSG00000111837,cg26866168,
ENSG00000111846,cg01727105,
ENSG00000111912,cg04768463,
ENSG00000111981,cg12582616,
ENSG00000112029,cg24864161,
ENSG00000112039,cg13477812,
ENSG00000112041,cg11790335,
ENSG00000112077,cg24409539,
ENSG00000112115,cg23309670,
ENSG00000112116,cg02776659,
ENSG00000112139,cg05261028,
ENSG00000112164,cg26163699,
ENSG00000112175,cg16349827,
ENSG00000112183,cg22964496,
ENSG00000112195,cg02763797,
ENSG00000112208,cg07497520,
ENSG00000112214,cg12361223,
ENSG00000112218,cg08407486,
ENSG00000112232,cg22459052,
ENSG00000112238,cg02722188,
ENSG00000112242,cg26549326,
ENSG00000112246,cg06651311,
ENSG00000112280,cg08918749,
ENSG00000112290,cg10077746,
ENSG00000112299,cg20849299,
ENSG00000112333,cg22519422,
ENSG00000112394,cg08543966,
ENSG00000112486,cg07931411,
ENSG00000112494,cg16848717,
ENSG00000112530,cg13064062,
ENSG00000112559,cg08519905,
ENSG00000112562,cg01236734,
ENSG00000112619,cg14511866,
ENSG00000112706,cg04118102,
ENSG00000112742,cg04363768,
ENSG00000112796,cg08729686,
ENSG00000112812,cg10092691,
ENSG00000112818,cg26018901,
ENSG00000112852,cg05709468,
ENSG00000112874,cg14544831,
ENSG00000112902,cg07625194,
ENSG00000112936,cg09445448,
ENSG00000112964,cg05674150,
ENSG00000112981,cg00950497,
ENSG00000112984,cg15392101,
ENSG00000112996,cg19878987,
ENSG00000113196,cg20190772,
ENSG00000113209,cg19889066,
ENSG00000113231,cg21889472,
ENSG00000113262,cg03598499,
ENSG00000113296,cg08725962,
ENSG00000113303,cg15546187,
ENSG00000113356,cg09063835,
ENSG00000113368,cg19065831,
ENSG00000113389,cg13468002,
ENSG00000113396,cg21650962,
ENSG00000113430,cg07330230,
ENSG00000113492,cg08651937,
ENSG00000113494,cg10120652,
ENSG00000113739,cg27029518,
ENSG00000113763,cg14631834,
ENSG00000113805,cg16511229,
ENSG00000113905,cg05069228,
ENSG00000113924,cg17580935,
ENSG00000113946,cg05415308,
ENSG00000114115,cg14163665,
ENSG00000114200,cg05859267,
ENSG00000114248,cg08858272,
ENSG00000114270,cg20749792,
ENSG00000114279,cg03864479,
ENSG00000114374,cg12829045,
ENSG00000114455,cg11064833,
ENSG00000114487,cg13692543,
ENSG00000114529,cg06980169,
ENSG00000114547,cg11102611,
ENSG00000114638,cg05887821,
ENSG00000114670,cg22920417,
ENSG00000114737,cg17125267,
ENSG00000114757,cg19729649,
ENSG00000114771,cg15248828,
ENSG00000114805,cg00332048,
ENSG00000114812,cg08415998,
ENSG00000114854,cg19461644,
ENSG00000114948,cg11174640,
ENSG00000115008,cg27636310,
ENSG00000115009,cg11751545,
ENSG00000115085,cg06708255,
ENSG00000115109,cg25952964,
ENSG00000115112,cg22749810,
ENSG00000115138,cg09458931,
ENSG00000115155,cg04633225,
ENSG00000115163,cg10050661,
ENSG00000115194,cg19234738,
ENSG00000115221,cg08278487,
ENSG00000115226,cg00067414,
ENSG00000115252,cg11591516,
ENSG00000115255,cg16311306,
ENSG00000115257,cg12141659,
ENSG00000115290,cg25026529,
ENSG00000115295,cg03108229,
ENSG00000115325,cg03725115,
ENSG00000115339,cg15947910,
ENSG00000115353,cg12249537,
ENSG00000115361,cg13933373,
ENSG00000115386,cg15647515,
ENSG00000115423,cg02105458,
ENSG00000115457,cg11786870,
ENSG00000115468,cg03405315,
ENSG00000115474,cg07312051,
ENSG00000115488,cg21550580,
ENSG00000115507,cg01794103,
ENSG00000115556,cg26329715,
ENSG00000115590,cg23901967,
ENSG00000115592,cg13929323,
ENSG00000115593,cg04236915,
ENSG00000115596,cg13719443,
ENSG00000115598,cg21582325,
ENSG00000115602,cg17694795,
ENSG00000115604,cg07051221,
ENSG00000115607,cg15818715,
ENSG00000115616,cg01360333,
ENSG00000115648,cg10555583,
ENSG00000115665,cg16328381,
ENSG00000115705,cg15746719,
ENSG00000115718,cg06767766,
ENSG00000115758,cg25202503,
ENSG00000115825,cg23522915,
ENSG00000115844,cg08024409,
ENSG00000115850,cg04981611,
ENSG00000115896,cg23950788,
ENSG00000115919,cg13928709,
ENSG00000115963,cg07057320,
ENSG00000116014,cg20434926,
ENSG00000116031,cg11013726,
ENSG00000116032,cg14776321,
ENSG00000116035,cg09156097,
ENSG00000116039,cg17860158,
ENSG00000116117,cg02074274,
ENSG00000116147,cg17940821,
ENSG00000116151,cg08871964,
ENSG00000116157,cg09503045,
ENSG00000116176,cg23207990,
ENSG00000116183,cg27594756,
ENSG00000116191,cg25402480,
ENSG00000116194,cg26824516,
ENSG00000116254,cg14043253,
ENSG00000116544,cg24998096,
ENSG00000116661,cg11010178,
ENSG00000116667,cg16674860,
ENSG00000116675,cg02262056,
ENSG00000116678,cg09745440,
ENSG00000116690,cg01577821,
ENSG00000116711,cg18863333,
ENSG00000116726,cg19558029,
ENSG00000116741,cg19327137,
ENSG00000116745,cg03220633,
ENSG00000116748,cg22692158,
ENSG00000116783,cg06479877,
ENSG00000116819,cg25961292,
ENSG00000116882,cg19573208,
ENSG00000116885,cg08927844,
ENSG00000116983,cg02943290,
ENSG00000116996,cg27190138,
ENSG00000117009,cg27616227,
ENSG00000117013,cg13985135,
ENSG00000117016,cg23634087,
ENSG00000117090,cg26022526,
ENSG00000117115,cg22700686,
ENSG00000117148,cg13806070,
ENSG00000117154,cg06643882,
ENSG00000117215,cg04159903,
ENSG00000117228,cg19912559,
ENSG00000117245,cg01091951,
ENSG00000117322,cg03414318,
ENSG00000117399,cg05874561,
ENSG00000117407,cg08454455,
ENSG00000117425,cg20303331,
ENSG00000117472,cg14578894,
ENSG00000117479,cg21468728,
ENSG00000117480,cg12040830,
ENSG00000117507,cg00911776,
ENSG00000117525,cg06023570,
ENSG00000117594,cg03354554,
ENSG00000117601,cg14781281,
ENSG00000117632,cg08216099,
ENSG00000117643,cg06945936,
ENSG00000117650,cg12072964,
ENSG00000117707,cg25644556,
ENSG00000117724,cg19308497,
ENSG00000117834,cg02005231,
ENSG00000117971,cg09608387,
ENSG00000117983,cg11807143,
ENSG00000118004,cg00952516,
ENSG00000118094,cg14543226,
ENSG00000118113,cg11202686,
ENSG00000118137,cg06839900,
ENSG00000118156,cg04292359,
ENSG00000118193,cg02623471,
ENSG00000118194,cg18451114,
ENSG00000118242,cg14834675,
ENSG00000118271,cg25151353,
ENSG00000118298,cg04579966,
ENSG00000118322,cg16805094,
ENSG00000118402,cg25628701,
ENSG00000118432,cg25466090,
ENSG00000118434,cg21686171,
ENSG00000118495,cg15593298,
ENSG00000118513,cg26669257,
ENSG00000118557,cg05583831,
ENSG00000118702,cg18669186,
ENSG00000118729,cg13323701,
ENSG00000118733,cg00630958,
ENSG00000118777,cg20608990,
ENSG00000118849,cg15199301,
ENSG00000118972,cg25582283,
ENSG00000118997,cg05432034,
ENSG00000119121,cg12086936,
ENSG00000119125,cg19683417,
ENSG00000119514,cg20080983,
ENSG00000119547,cg05261893,
ENSG00000119614,cg03209642,
ENSG00000119661,cg18804667,
ENSG00000119686,cg10115387,
ENSG00000119698,cg04972566,
ENSG00000119699,cg22705746,
ENSG00000119711,cg22410478,
ENSG00000119715,cg13420364,
ENSG00000119771,cg11423684,
ENSG00000119866,cg13909534,
ENSG00000119900,cg00009196,
ENSG00000119915,cg05046083,
ENSG00000119919,cg25141818,
ENSG00000119938,cg15936066,
ENSG00000119946,cg24452765,
ENSG00000119969,cg14358088,
ENSG00000119973,cg05995220,
ENSG00000120049,cg03882698,
ENSG00000120057,cg27232866,
ENSG00000120068,cg02709068,
ENSG00000120075,cg05142211,
ENSG00000120088,cg04690927,
ENSG00000120093,cg04083712,
ENSG00000120094,cg23739746,
ENSG00000120149,cg11321433,
ENSG00000120156,cg26221105,
ENSG00000120210,cg20312205,
ENSG00000120211,cg15754660,
ENSG00000120251,cg23637349,
ENSG00000120254,cg05347878,
ENSG00000120278,cg18324707,
ENSG00000120289,cg25407979,
ENSG00000120324,cg03184679,
ENSG00000120332,cg03894174,
ENSG00000120440,cg24935217,
ENSG00000120471,cg04243822,
ENSG00000120498,cg08482694,
ENSG00000120500,cg19789653,
ENSG00000120563,cg26337998,
ENSG00000120645,cg25628461,
ENSG00000120647,cg17935217,
ENSG00000120738,cg14020052,
ENSG00000120833,cg17305436,
ENSG00000120875,cg20601919,
ENSG00000120903,cg12387713,
ENSG00000120907,cg01537995,
ENSG00000120915,cg27507687,
ENSG00000120937,cg00210994,
ENSG00000120949,cg24074033,
ENSG00000121005,cg07370274,
ENSG00000121039,cg11532800,
ENSG00000121075,cg08195512,
ENSG00000121101,cg11804775,
ENSG00000121152,cg25100011,
ENSG00000121207,cg26668713,
ENSG00000121211,cg09689895,
ENSG00000121270,cg15963552,
ENSG00000121335,cg14196395,
ENSG00000121351,cg17406359,
ENSG00000121380,cg00875636,
ENSG00000121410,cg19595750,
ENSG00000121440,cg03653817,
ENSG00000121446,cg06128688,
ENSG00000121552,cg24680586,
ENSG00000121594,cg15237819,
ENSG00000121621,cg26314722,
ENSG00000121690,cg06984025,
ENSG00000121742,cg06136573,
ENSG00000121871,cg01328548,
ENSG00000121957,cg04309093,
ENSG00000122012,cg14688962,
ENSG00000122025,cg21144922,
ENSG00000122035,cg14777772,
ENSG00000122121,cg10386016,
ENSG00000122133,cg25181170,
ENSG00000122145,cg01901579,
ENSG00000122176,cg02349264,
ENSG00000122180,cg19192065,
ENSG00000122188,cg03609960,
ENSG00000122223,cg21328779,
ENSG00000122254,cg10180415,
ENSG00000122367,cg04235837,
ENSG00000122375,cg27417316,
ENSG00000122420,cg24618387,
ENSG00000122483,cg03383158,
ENSG00000122543,cg23992410,
ENSG00000122548,cg27605748,
ENSG00000122574,cg12314713,
ENSG00000122584,cg10802005,
ENSG00000122585,cg00121634,
ENSG00000122592,cg19821297,
ENSG00000122679,cg18935660,
ENSG00000122694,cg13508949,
ENSG00000122711,cg19508622,
ENSG00000122735,cg27615363,
ENSG00000122756,cg05904716,
ENSG00000122787,cg20707222,
ENSG00000122863,cg10336108,
ENSG00000122952,cg24403845,
ENSG00000122966,cg11129008,
ENSG00000122971,cg26142412,
ENSG00000123124,cg12256538,
ENSG00000123191,cg06961205,
ENSG00000123201,cg21950525,
ENSG00000123219,cg18332838,
ENSG00000123243,cg08243626,
ENSG00000123307,cg25577023,
ENSG00000123388,cg25693302,
